965,7,5,2024-10-31,03:53:01,08:45:45,130,145
966,8,16,2023-11-09,12:51:59,04:39:33,142,32
967,2,25,2024-11-26,09:17:29,00:44:02,116,121
968,10,28,2023-07-20,14:21:20,23:47:12,186,198
969,11,5,2022-07-26,17:35:25,04:04:41,125,182
970,18,14,2022-05-24,03:31:45,08:24:19,74,75
971,4,10,2024-01-26,15:26:54,21:21:58,120,65
972,18,11,2023-11-29,11:56:47,15:40:10,52,92
973,8,7,2023-05-22,00:48:22,09:51:59,33,38
974,17,26,2024-09-07,06:40:56,21:29:58,6,32
975,17,12,2023-01-22,05:34:04,23:18:42,10,200
976,16,8,2022-09-09,05:53:07,15:11:00,105,117
977,20,15,2023-08-30,23:11:03,22:49:28,106,199
978,9,1,2024-10-31,13:44:52,13:42:06,121,52
979,18,6,2023-05-29,17:43:18,00:40:42,143,140
980,19,13,2023-05-20,02:27:39,04:04:07,104,26
981,17,26,2023-02-27,01:53:00,07:41:22,155,187
982,7,22,2023-03-04,08:58:07,18:19:55,17,51
983,17,29,2022-01-24,02:12:20,08:57:54,186,62
984,6,12,2022-12-21,21:30:24,02:24:27,11,87
985,2,8,2024-08-11,10:25:59,00:09:37,23,24
986,3,12,2023-10-30,13:09:38,11:43:01,4,44
987,4,21,2024-10-08,11:22:22,03:59:56,175,2
988,17,16,2022-10-20,00:50:03,01:42:07,108,23
989,13,20,2024-11-08,23:15:39,19:01:58,106,185
990,10,4,2023-07-12,08:02:03,06:26:06,117,156
991,15,12,2024-08-04,03:05:24,05:40:44,31,38
992,19,22,2023-01-23,20:40:21,03:36:49,58,130
993,2,6,2023-04-29,02:44:51,21:21:04,161,122
994,20,25,2023-11-07,19:47:38,15:39:53,187,79
995,5,20,2023-06-17,18:54:16,20:01:39,175,96
996,20,29,2022-12-13,18:12:19,23:07:54,135,21
997,7,4,2023-04-12,17:29:58,17:40:51,142,36
998,2,6,2024-06-29,23:26:35,16:10:59,166,98
999,16,3,2022-01-03,21:15:09,04:36:34,21,187
1000,3,7,2022-06-13,03:53:16,00:36:41,45,46
1001,20,26,2023-10-05,13:57:51,08:14:46,117,195
1002,2,27,2024-08-30,16:04:01,19:24:06,3,118
1003,2,5,2022-06-23,12:48:21,21:37:35,128,48
1004,20,18,2022-11-09,06:48:37,02:13:43,19,177
1005,16,19,2024-02-16,21:51:45,18:09:07,100,75
1006,19,27,2023-04-20,15:31:22,01:53:23,100,106
1007,3,27,2024-01-14,11:13:38,19:10:41,132,13
1008,10,12,2024-12-04,03:12:27,03:47:51,110,186
1009,17,14,2024-03-20,00:57:07,04:59:32,142,61
1010,18,20,2023-04-25,13:25:26,23:00:34,136,158
1011,9,8,2023-11-13,09:08:48,15:14:27,80,16
1012,20,8,2022-01-09,01:22:49,18:57:20,183,115
1013,19,30,2022-10-12,14:05:36,14:26:34,166,54
1014,1,8,2023-12-02,22:37:44,18:38:32,50,154
1015,20,21,2024-11-18,11:48:38,02:58:54,14,11
1016,10,8,2022-04-26,02:02:13,01:24:35,83,45
1017,6,4,2024-03-16,16:57:52,16:40:12,27,110
1018,9,6,2024-01-18,13:29:26,04:15:19,197,141
1019,8,25,2022-11-19,08:32:01,07:46:02,65,144
1020,19,20,2022-12-28,12:24:52,23:56:40,105,175
1021,8,21,2024-12-14,00:05:24,22:00:49,14,37
1022,20,21,2022-08-23,08:08:23,04:14:31,175,166
1023,7,20,2023-04-09,12:27:02,20:46:02,124,93
1024,16,6,2022-08-07,18:04:07,08:18:40,156,137
1025,14,14,2024-06-20,00:39:18,07:49:42,148,44
1026,15,17,2024-05-18,12:37:03,06:48:22,2,109
1027,2,20,2022-10-02,19:32:08,17:31:51,173,74
1028,12,1,2024-08-17,15:00:45,06:45:14,47,59
1029,3,15,2022-02-03,22:02:32,11:55:23,90,105
1030,20,6,2024-12-05,16:53:22,20:35:54,22,16
1031,15,11,2023-11-05,17:58:45,09:14:35,154,89
1032,10,4,2024-04-10,22:12:01,13:13:32,85,93
1033,14,24,2022-04-22,18:21:55,22:23:54,6,121
1034,1,13,2023-03-29,19:47:28,15:33:18,89,98
1035,13,2,2023-01-22,23:58:57,06:40:18,60,130
1036,1,28,2022-10-28,08:19:19,09:31:20,130,181
1037,16,6,2023-05-04,23:53:16,13:04:22,63,165
1038,19,5,2024-05-23,00:28:18,12:50:34,39,121
1039,11,15,2024-07-25,08:08:49,11:47:19,3,130
1040,6,19,2024-04-09,11:57:24,05:07:14,183,142
1041,5,17,2022-02-04,06:00:39,01:16:09,169,63
1042,6,28,2023-09-21,00:01:52,01:50:51,182,162
1043,8,21,2024-10-09,10:09:26,14:19:40,24,143
1044,6,6,2022-03-27,13:47:33,08:58:18,2,3
1045,17,17,2024-05-27,11:05:29,00:36:51,70,194
1046,9,25,2022-08-06,16:57:30,03:47:44,44,113
1047,7,15,2024-01-20,19:05:37,16:55:32,190,155
1048,18,10,2023-08-19,21:29:51,18:08:37,103,79
1049,9,8,2024-05-11,20:54:10,23:13:30,176,197
1050,18,19,2024-09-18,18:12:23,11:57:14,12,176
1051,7,5,2023-05-03,17:59:06,19:06:17,36,104
1052,11,2,2023-08-04,16:56:46,14:51:19,100,156
1053,8,16,2024-04-30,15:40:25,14:12:57,97,5
1054,9,13,2024-01-17,18:54:03,21:15:06,38,53
1055,1,13,2023-04-16,04:05:57,21:59:50,163,148
1056,1,22,2023-08-25,04:24:13,14:44:54,121,6
1057,15,13,2022-07-05,09:52:11,08:37:31,41,95
1058,11,15,2023-05-06,07:42:48,15:12:48,147,184
1059,13,17,2024-04-02,00:33:18,11:28:20,198,40
1060,2,8,2023-01-26,22:39:13,04:58:17,180,194
1061,5,5,2024-11-09,20:29:02,19:09:44,168,40
1062,7,4,2022-03-25,15:32:24,22:03:07,127,141
1063,15,20,2023-01-01,04:08:36,15:40:08,186,85
1064,2,14,2022-10-06,14:06:51,01:38:17,164,160
1065,7,11,2024-04-13,07:44:53,20:42:18,148,188
1066,16,2,2021-12-27,17:18:49,06:00:51,175,180
1067,12,30,2023-05-21,08:36:08,18:41:50,6,195
1068,6,20,2022-05-19,07:07:22,07:05:57,58,34
1069,14,1,2024-08-08,20:37:58,11:17:49,26,41
1070,19,29,2022-07-17,03:42:30,20:31:02,31,37
1071,9,16,2024-10-02,21:53:45,11:09:02,2,160
1072,18,9,2023-11-26,09:59:45,06:59:39,39,179
1073,1,11,2023-10-10,15:52:32,06:31:40,32,98
1074,15,4,2022-10-30,07:43:33,01:33:23,58,53
1075,7,11,2023-04-21,13:04:12,03:39:54,143,67
1076,5,27,2024-03-03,18:32:00,08:32:26,90,102
1077,7,2,2024-03-02,13:14:10,04:22:24,191,133
1078,17,18,2023-11-06,21:37:47,03:24:48,150,71
1079,14,22,2022-12-23,18:45:21,05:36:45,170,136
1080,17,28,2023-12-02,07:09:50,09:24:58,168,168
1081,20,15,2022-11-29,01:16:31,20:46:13,55,72
1082,7,12,2024-07-30,10:44:39,10:06:15,95,27
1083,12,16,2022-02-19,08:30:33,07:10:04,104,191
1084,14,6,2023-02-08,15:32:19,16:51:26,181,190
1085,6,20,2024-10-13,11:20:29,15:43:09,173,74
1086,5,18,2023-11-09,18:15:13,19:51:38,46,163
1087,13,11,2024-04-03,23:49:09,11:22:56,198,51
1088,17,6,2023-11-11,11:31:10,16:17:14,11,172
1089,16,18,2024-01-11,03:32:14,14:53:27,8,96
1090,9,15,2022-12-15,00:33:58,21:23:17,28,96
1091,15,7,2023-08-20,07:52:25,05:33:49,23,73
1092,16,24,2024-04-03,19:52:09,11:51:08,127,37
1093,11,30,2022-03-07,03:22:07,10:05:46,161,163
1094,18,10,2022-01-11,13:42:19,12:09:35,13,52
1095,15,18,2024-03-28,05:33:49,15:59:11,38,74
1096,16,22,2023-12-22,15:43:54,14:16:53,71,29
1097,12,9,2022-04-26,23:10:13,17:19:10,136,14
1098,17,3,2024-03-31,18:02:59,09:12:17,96,169
1099,15,2,2024-02-24,02:36:45,07:38:22,159,144
1100,14,24,2024-11-04,15:47:02,03:27:08,123,160
1101,28,54,2022-08-19,22:05:18,17:01:35,28,171
1102,39,44,2023-10-19,07:33:44,08:32:59,50,1
1103,34,49,2024-07-25,07:49:59,17:27:15,89,161
1104,28,50,2023-09-22,20:28:52,14:41:37,139,48
1105,36,51,2024-02-07,03:42:50,05:09:22,155,54
1106,30,43,2024-03-13,02:46:25,21:29:00,91,82
1107,32,34,2023-12-03,01:13:39,16:46:41,80,161
1108,21,39,2023-12-13,06:46:18,02:10:27,38,188
1109,30,56,2024-11-12,08:48:17,23:32:35,58,1
1110,27,49,2023-07-04,09:08:29,04:20:18,72,168
1111,24,49,2024-05-29,08:51:10,21:28:54,200,53
1112,25,49,2024-04-22,19:17:48,23:47:14,193,189
1113,25,56,2023-06-20,15:27:01,00:39:53,28,93
1114,25,36,2024-04-22,01:43:14,20:15:36,117,36
1115,23,49,2022-06-26,03:19:37,23:55:26,46,145
1116,33,45,2024-01-04,04:23:52,17:55:34,10,57
1117,26,58,2023-07-12,11:16:02,20:21:23,10,33
1118,24,36,2021-12-28,16:35:23,05:26:20,195,122
1119,35,51,2023-07-09,14:48:34,18:46:51,100,107
1120,29,54,2022-06-24,04:20:54,20:51:02,47,200
1121,36,45,2022-08-19,07:09:41,21:33:29,39,6
1122,24,47,2024-08-26,06:32:49,10:35:28,50,144
1123,28,31,2024-04-04,05:16:34,19:51:51,38,186
1124,28,39,2023-12-27,06:53:35,08:31:10,105,184
1125,33,32,2023-07-20,13:51:31,21:28:02,27,110
1126,27,38,2022-08-25,05:28:23,02:46:05,1,69
1127,23,47,2024-04-19,10:08:21,06:41:04,68,61
1128,27,42,2024-11-08,00:29:09,03:54:12,47,126
1129,40,37,2022-08-30,23:54:21,03:06:21,128,62
1130,40,48,2022-02-12,12:51:52,07:12:18,1,82
1131,28,47,2024-04-30,16:52:30,19:59:43,163,113
1132,25,54,2024-04-02,10:57:29,15:09:22,52,120
1133,40,59,2023-01-18,02:43:19,10:26:18,150,144
1134,22,60,2022-10-17,00:09:53,20:13:21,181,56
1135,29,53,2022-09-11,15:28:37,03:07:41,138,178
1136,26,38,2024-11-25,00:09:36,02:10:00,200,108
1137,33,56,2022-04-23,23:30:35,15:04:46,46,61
1138,25,33,2023-01-07,11:30:28,12:59:54,160,189
1139,32,33,2023-05-19,11:59:22,20:32:49,32,35
1140,31,34,2024-04-05,14:39:25,18:57:03,91,119
1141,28,57,2023-06-09,02:22:48,13:32:44,178,86
1142,36,53,2021-12-22,07:28:06,07:03:31,68,85
1143,21,40,2024-11-25,03:16:18,21:50:56,167,117
1144,23,53,2022-02-11,16:03:50,21:41:25,148,35
1145,30,33,2022-08-08,18:23:59,10:49:20,161,64
1146,22,33,2022-03-19,16:35:48,12:35:58,87,50
1147,39,55,2023-02-23,05:04:39,16:27:21,64,27
1148,29,54,2022-04-22,03:42:48,04:50:45,59,198
1149,39,57,2024-06-02,18:44:36,18:23:42,3,81
1150,24,57,2024-10-15,04:08:50,15:11:09,145,195
1151,28,51,2022-01-25,16:35:21,10:03:05,32,158
1152,35,54,2024-05-29,11:40:57,16:39:25,59,25
1153,40,37,2022-10-19,07:35:32,00:49:11,51,147
1154,38,43,2023-11-05,01:38:58,12:25:21,20,64
1155,40,31,2023-05-11,02:07:07,17:15:07,2,175
1156,23,57,2024-06-28,22:09:35,08:12:01,188,99
1157,38,37,2022-10-23,02:21:52,05:22:49,160,37
1158,37,38,2023-08-01,01:39:33,03:46:22,186,49
1159,28,36,2022-08-01,03:40:58,05:22:44,183,198
1160,36,33,2024-03-04,00:34:40,21:11:23,49,108
1161,36,56,2022-04-04,22:42:29,05:11:51,175,85
1162,37,55,2023-09-23,02:00:46,10:35:48,113,40
1163,21,42,2023-03-01,10:26:23,09:27:37,133,77
1164,39,48,2023-04-30,17:58:01,00:57:17,1,97
1165,39,38,2024-04-27,20:46:14,16:12:00,117,183
1166,34,58,2023-05-12,21:27:56,08:32:21,3,56
1167,35,31,2022-02-17,13:01:46,16:18:04,69,32
1168,38,41,2023-01-11,22:19:56,02:09:40,119,64
1169,38,56,2022-09-15,08:56:37,10:58:40,187,169
1170,36,36,2024-01-10,14:37:11,09:02:47,119,3
1171,38,50,2022-08-21,12:59:49,14:39:26,172,119
1172,30,43,2022-12-02,18:54:05,02:44:55,16,126
1173,36,35,2022-11-09,14:45:38,23:44:08,36,26
1174,28,33,2023-08-18,06:21:20,13:00:56,139,59
1175,31,58,2022-09-29,20:29:13,02:10:22,91,107
1176,29,44,2024-09-25,10:41:29,19:06:42,125,88
1177,37,59,2022-05-18,01:40:37,23:15:39,91,193
1178,39,60,2023-12-12,06:25:55,15:58:08,97,44
1179,22,33,2022-01-03,04:14:21,14:18:10,84,36
1180,25,40,2022-12-14,07:02:12,09:10:21,91,123
1181,24,54,2023-05-24,03:14:26,04:54:23,152,132
1182,35,39,2023-10-14,20:05:11,11:13:58,173,102
1183,40,36,2022-03-16,03:49:33,17:42:51,129,164
1184,40,36,2022-10-15,20:06:53,14:13:53,163,63
1185,34,40,2024-04-03,16:30:37,15:08:09,57,81
1186,33,42,2024-03-11,07:25:47,20:54:06,25,107
1187,32,46,2023-02-13,22:00:17,08:00:35,35,197
1188,26,47,2024-08-25,20:12:04,16:36:33,1,32
1189,26,47,2024-09-23,19:23:49,00:53:56,153,145
1190,40,48,2022-03-17,12:40:59,02:49:34,188,100
1191,35,43,2024-07-06,02:07:29,06:49:22,76,86
1192,27,51,2022-11-15,01:14:01,22:48:17,142,40
1193,21,51,2024-12-15,12:04:56,17:43:13,105,191
1194,24,48,2022-03-06,05:40:41,09:18:01,95,120
1195,32,56,2023-04-02,11:06:44,22:19:38,151,131
1196,40,53,2024-08-18,17:22:30,06:20:22,152,40
1197,25,38,2022-10-04,23:11:50,14:46:06,114,54
1198,40,51,2024-06-10,19:47:44,06:55:27,27,96
1199,39,41,2022-03-02,23:42:25,15:59:53,76,183
1200,25,35,2021-12-31,10:05:24,15:42:40,20,50
